名称,URL,速度(MB/s),分类
20251018期②,https://videos.jstv.com/video/2025/10/18/202510182334281760801668414_701_21.mp4,4.766,其它
20251018期③,https://videos.jstv.com/video/2025/10/18/202510182335131760801713569_901_21.mp4,10.663,其它
20251025期①,https://videos.jstv.com/video/2025/10/25/202510252101281761397288493_542_21.mp4,7.927,其它
20251025期②,https://videos.jstv.com/video/2025/10/25/202510252134091761399249441_332_21.mp4,21.483,其它
20251025期③,https://videos.jstv.com/video/2025/10/25/202510252158311761400711788_163_21.mp4,20.354,其它
20251108期①,https://videos.jstv.com/video/2025/11/08/202511082147391762609659570_734_21.mp4,26.116,其它
20251108期②,https://videos.jstv.com/video/2025/11/08/202511082148341762609714428_409_21.mp4,6.506,其它
20251108期③,https://videos.jstv.com/video/2025/11/08/202511082158281762610308004_193_21.mp4,28.371,其它
20251115期,https://videos.jstv.com/video/2025/11/16/202511160114471763226887490_213_21.mp4,9.251,其它
20251122期,https://videos.jstv.com/video/2025/11/22/202511222308341763824114782_955_21.mp4,10.814,其它
20251206期,https://videos.jstv.com/video/2025/12/06/202512062202391765029759379_547_21.mp4,33.717,其它
20251220期,https://videos.jstv.com/video/2025/12/20/202512202214551766240095037_170_21.mp4,16.060,其它
20251227期,https://videos.jstv.com/video/2025/12/27/202512272239521766846392366_138_21.mp4,8.240,其它
20260103期,https://videos.jstv.com/video/2026/01/03/202601032154431767448483113_846_21.mp4,30.751,其它
20260110期,https://videos.jstv.com/video/2026/01/10/202601102340241768059624517_738_21.mp4,17.830,其它
20260117期,https://videos.jstv.com/video/2026/01/17/202601172152591768657979345_301_21.mp4,15.262,其它
21,https://txmov2.a.kwimgs.com/upic/2022/05/16/11/BMjAyMjA1MTYxMTI1NDVfOTU2MzA3MDg4Xzc0NTQ0ODM4OTM2XzJfMw==_b_B70e403cade69df78af7a20c7b991df83.mp4,11.768,其它
21年DJ爆红网络洗脑神曲,https://vdse.bdstatic.com//bf4bb1d82b2eb17681c49e745dc2da21.mp4,2.496,其它
24,https://alimov2.a.kwimgs.com/upic/2022/05/25/04/BMjAyMjA1MjUwNDU4NDVfOTU2MzA3MDg4Xzc1MTk1NzI1OTIzXzJfMw==_b_B65ccf167f2af2a1c5842f9388923a053.mp4,18.131,其它
24KZ,http://120.70.60.179:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0,3.662,其它 4D/超高清（23条）
24KZ,http://120.70.60.179:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0,2.471,其它 4D/超高清（23条）
25,https://txmov2.a.kwimgs.com/upic/2022/05/10/20/BMjAyMjA1MTAyMDIzMzRfOTU2MzA3MDg4Xzc0MTE0Njk1Mzc5XzJfMw==_b_Bda1e74f5e3d53449cde1c79fcd7d2859.mp4,13.679,其它
27,https://alimov2.a.kwimgs.com/upic/2022/06/06/05/BMjAyMjA2MDYwNTQxMjRfOTU2MzA3MDg4Xzc2MTQ1MzUyNzc1XzJfMw==_b_B18c954e77b75945bbebf4191e0ea6dd8.mp4,13.523,其它
28,https://txmov2.a.kwimgs.com/upic/2022/05/19/08/BMjAyMjA1MTkwODEzMjFfOTU2MzA3MDg4Xzc0NzM4NTM3MzIwXzJfMw==_b_Bbfc85fc1485759dbbbcb92ebf537acd0.mp4,24.071,其它
29,https://txmov2.a.kwimgs.com/upic/2022/06/01/05/BMjAyMjA2MDEwNTQzNTlfOTU2MzA3MDg4Xzc1NzE0MDYxNTk3XzJfMw==_b_B152552e8b75265af958830cfd482f86f.mp4,11.090,其它
2首车载DJ歌曲联唱,https://vd2.bdstatic.com/mda-jiugyuw4xwqiwzet/sc/mda-jiugyuw4xwqiwzet.mp4,2.391,其它
3,https://alimov2.a.kwimgs.com/upic/2022/06/07/06/BMjAyMjA2MDcwNjU5NDZfOTU2MzA3MDg4Xzc2MjE3Nzk5NDEwXzJfMw==_b_B923ca9f49ee544489344d4002972f581.mp4,13.022,其它
31,https://txmov2.a.kwimgs.com/upic/2022/05/27/05/BMjAyMjA1MjcwNTUzMDNfOTU2MzA3MDg4Xzc1MzI5NzY2NzE1XzJfMw==_b_B4bff592193b36fe88f88f8879425db11.mp4,27.654,其它
33,https://alimov2.a.kwimgs.com/upic/2022/06/01/18/BMjAyMjA2MDExODE0MzZfOTU2MzA3MDg4Xzc1NzU3Nzc2NzAzXzJfMw==_b_B0e0875e36fe18d339049479f0cfb06c5.mp4,12.314,其它
34,https://alimov2.a.kwimgs.com/upic/2022/05/12/08/BMjAyMjA1MTIwODUxMDRfOTU2MzA3MDg4Xzc0MjA5MTAwMjAzXzJfMw==_b_B2862d8a760125751a5225f1758ef5a47.mp4,14.788,其它
35,https://alimov2.a.kwimgs.com/upic/2022/05/27/05/BMjAyMjA1MjcwNTU0MzFfOTU2MzA3MDg4Xzc1MzI5ODIxMDg1XzJfMw==_b_Bca7ddb535d4088b7ff6262d28093f30f.mp4,16.469,其它
37,https://txmov2.a.kwimgs.com/upic/2022/05/14/05/BMjAyMjA1MTQwNTM5MTRfOTU2MzA3MDg4Xzc0MzQ5Nzg1MTkwXzJfMw==_b_B0d78ac2acc32ba6bdda5e9b9ce452c5a.mp4,15.658,其它
38,https://txmov2.a.kwimgs.com/upic/2022/05/20/06/BMjAyMjA1MjAwNjA3NDlfOTU2MzA3MDg4Xzc0ODAzMTE1NjE0XzJfMw==_b_Bc933688e6937bedad020c88de780482a.mp4,10.313,其它
38度6,https://alimov2.a.kwimgs.com/upic/2023/11/16/13/BMjAyMzExMTYxMzExNDJfMzM5Njk4MTMyNl8xMTcyNzU3MDE3NTZfMF8z_b_B6e340974a0d46c08d1013ff23c7f6b17.mp4,15.561,其它
3D-5视觉效果,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4,2.108,其它
3D大片频视觉,https://vd2.bdstatic.com/mda-ki2cvyhz79rw40wg/v1-cae/sc/mda-ki2cvyhz79rw40wg.mp4,2.347,其它
3D投影-1视觉,https://vd4.bdstatic.com/mda-ncuizu4wfrjswzxp/720p/h264_delogo/1648560283895563574/mda-ncuizu4wfrjswzxp.mp4,2.152,其它
3D投影-2视觉,https://vd4.bdstatic.com/mda-ncuiyrw7qj9x5w3z/720p/h264_delogo/1648560203494563586/mda-ncuiyrw7qj9x5w3z.mp4,3.455,其它
3D裸眼-2视觉,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/sc/mda-mdfijn4crxseyky0.mp4,2.272,其它
4,https://alimov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyNTVfOTU2MzA3MDg4Xzc1NzE0NzkyMDQ4XzJfMw==_b_Bc46876778eea16365c432ad0fd637316.mp4,13.314,其它
40首精选慢摇点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5224175695511900493_hlsb.m3u8,7.079,其它
41,https://alimov2.a.kwimgs.com/upic/2022/06/08/08/BMjAyMjA2MDgwODAyMTFfOTU2MzA3MDg4Xzc2Mjg5NDI5NjA2XzJfMw==_b_B341a133fce010d62694991d47b5b6744.mp4,12.941,其它
43,https://txmov2.a.kwimgs.com/upic/2022/05/28/17/BMjAyMjA1MjgxNzAyNDlfOTU2MzA3MDg4Xzc1NDQ5MzgzOTMzXzJfMw==_b_B6d79792fb36617b506b1a1b2ba410fd7.mp4,13.659,其它
45,https://alimov2.a.kwimgs.com/upic/2022/05/27/05/BMjAyMjA1MjcwNTUzNTBfOTU2MzA3MDg4Xzc1MzI5ODA1NTM3XzJfMw==_b_B2605528ff042a8782fb357dcac5d658d.mp4,12.765,其它
4k超清车载劲爆,https://vd2.bdstatic.com/mda-ncg1mhvhiy7fkgzs/sc/cae_h264_delogo/1647481028509277070/mda-ncg1mhvhiy7fkgzs.mp4,2.181,其它 4D/超高清（23条）
5首伤感DJ,https://vd2.bdstatic.com/mda-nd5cr584424xr57c/sc/cae_h264_delogo/1649238205192327499/mda-nd5cr584424xr57c.mp4,2.381,其它
6首好听情歌DJ,https://vdse.bdstatic.com//b9c765ede94b5d2bac8cb2a9afc70488.mp4,2.689,其它
8,https://alimov2.a.kwimgs.com/upic/2022/05/24/17/BMjAyMjA1MjQxNzE1MjZfOTU2MzA3MDg4Xzc1MTYzMzk2NTUzXzJfMw==_b_B447f1a925bb4fb7004ecd7af50be28c4.mp4,12.113,其它
9首醉人的情歌,https://vd2.bdstatic.com/mda-nca3btr4bdxce5wj/sc/cae_h264_delogo/1647136483442128566/mda-nca3btr4bdxce5wj.mp4,2.674,其它
<我的好兄弟>,https://sns-video-default.xhscdn.com/stream/1/110/258/01e8c171e907fbe0010370019933a69c19_258.mp4,3.118,其它
ABC Australia,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index.m3u8,4.891,欧美 SD（41条）
ABC News Australia,https://abc-news-dmd-streams-1.akamaized.net/out/v1/701126012d044971b3fa89406a440133/index_5.m3u8,3.911,其它 SD（412条）
AGA-孤雏,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000cp22lt3c77u3sp4g96u0&ratio=720p&line=0,37.194,其它
AGA-孤雏,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cp22lt3c77u3sp4g96u0&ratio=720p&line=0,50.149,其它
AKC TV (1080p),https://broadcast.blivenyc.com/speed/broadcast/22/desktop-playlist.m3u8,2.070,其它
AKC TV Meet The Breeds,https://install.akctvcontrol.com/speed/broadcast/139/desktop-playlist.m3u8,2.074,其它
Action 24 (1080p),http://actionlive.siliconweb.com/actionabr/actiontv/playlist.m3u8,10.856,其它 高清/HD（158条）
AfroLandTV (1080p),https://alt-al.otteravision.com/alt/al/al.m3u8,3.930,其它 高清/HD（158条）
Al Araby TV (1080p),https://live.kwikmotion.com/alaraby1live/alaraby_abr/playlist.m3u8,4.800,其它 高清/HD（158条）
Al Araby TV 2 (1080p),https://live.kwikmotion.com/alaraby2live/alaraby2.smil/playlist.m3u8,4.549,其它 高清/HD（158条）
Al Jazeera (1080p),https://live-hls-web-aja-fa.thehlive.com/AJA/index.m3u8,2.944,其它 高清/HD（158条）
Al Jazeera (1080p),https://live-hls-apps-aja-v3-fa.getaj.net/AJA/index.m3u8,4.078,其它 高清/HD（158条）
Al Jazeera Arabic (1080p),https://live-hls-web-aja.getaj.net/AJA/index.m3u8,2.946,其它 高清/HD（158条）
Al Jazeera English (1080p),https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8,7.829,其它 高清/HD（158条）
Al Jazeera English (1080p),https://live-hls-web-aje-fa.thehlive.com/AJE/index.m3u8,8.239,其它 高清/HD（158条）
Al Jazeera English (1080p),https://live-hls-apps-aje-v3-fa.getaj.net/AJE/index.m3u8,8.044,其它 高清/HD（158条）
Al Sharqiya Min Kabla (1080p),https://svs.itworkscdn.net/kablatvlive/kabtv1.smil/playlist.m3u8,3.666,其它 高清/HD（158条）
Al Wousta TV (1080p),https://svs.itworkscdn.net/alwoustalive/alwoustatv.smil/playlist.m3u8,2.681,其它 高清/HD（158条）
Al-Zahra TV Turkic (1080p) [Not 24/7],https://live.al-zahratv.com/live/playlist.m3u8,4.450,其它 高清/HD（158条）
Alin精选16首(1小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000cvt3q87og65l7fblbmog&ratio=720p&line=0,12.568,其它
Alone-marshmello,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200f290000brtup22lsr1a6l8qmgn0&ratio=720p&line=0,2.145,其它
Althania (1080p),https://live.kwikmotion.com/syriatv02live/syriatv02.smil/playlist.m3u8,5.898,其它 高清/HD（158条）
Always Funny Videos (720p),https://aegis-cloudfront-1.tubi.video/a0713659-0883-4501-9aba-f7e651becae9/playlist.m3u8,3.107,欧美 SD（41条）
Anyone Of Us,https://m.douyin.com/aweme/v1/playwm/?video_id=v0200fg10000cq49ctvog65h6153dks0&ratio=720p&line=0,3.373,其它
Azteca Internacional (1080p),https://azt-mun.otteravision.com/azt/mun/mun.m3u8,2.389,欧美 高清/HD（15条）
BBC America,https://bcovlive-a.akamaihd.net/7f5ec16d102f4b5d92e8e27bc95ff424/us-east-1/6240731308001/playlist.m3u8,2.365,其它
BBC Earth (1080p),https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist.m3u8,4.350,其它
BBC NEW,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8,4.440,其它 SD（412条）
BEK TV News (720p),https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEeast.smil/playlist.m3u8,6.185,其它
BEK TV Sports West (720p),https://cdn3.wowza.com/5/ZWQ1K2NYTmpFbGsr/BEK-WOWZA-1/smil:BEKPRIMEW.smil/playlist.m3u8#EXTINF:-1,Biz TV (1080p),5.854,其它
BTV新闻,http://114.241.111.4:85/tsfile/live/24/1024_1.m3u8?key=txiptv,4.406,其它 SD（412条）
BeIN Sports XTRA (1080p),https://bein-beinxtrasports-firetv.amagi.tv/playlist.m3u8,2.410,其它 高清/HD（158条）
Beyond-光辉岁月,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ccu4ldjc77u4nmf3f54g&ratio=720p&line=0,15.707,其它
Beyond-冷雨夜,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cdqcbe3c77ucgubud6i0&ratio=720p&line=0,4.072,其它
Beyond-大地,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cojstabc77uerhn878qg&ratio=720p&line=0,54.324,其它
Beyond-大地,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cojstabc77uerhn878qg&ratio=720p&line=0,43.055,其它
Beyond-岁月无声,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000cfhoeq3c77u4flt6fni0&ratio=720p&line=0,26.267,其它
Beyond-岁月无声,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000cfhoeq3c77u4flt6fni0&ratio=720p&line=0,2.055,其它
Beyond-海阔天空,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0d00fg10000chfntjrc77uf4o64t5qg&ratio=720p&line=0,28.079,其它
Beyond-海阔天空,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000chfntjrc77uf4o64t5qg&ratio=720p&line=0,34.943,其它
Beyond-真的爱你,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0300fg10000ceksa4bc77u77da91tfg&ratio=720p&line=0,7.507,其它
Beyond-真的爱你,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ceksa4bc77u77da91tfg&ratio=720p&line=0,6.419,其它
Beyond精选40首(3小时),https://txmov2.a.kwimgs.com/upic/2024/01/24/14/BMjAyNDAxMjQxNDQxMjZfODI4NTk1NTQ0XzEyMzAwNzQ1MTk1Ml8yXzM=_b_Bf4811084a61390aced44f1c86a2ebddf.mp4,9.900,其它
Bloomberg TV (720p),https://aegis-cloudfront-1.tubi.video/de29234d-1a53-4cf9-b6ba-9cf412b66d76/playlist.m3u8,2.109,其它
By Your side,https://www.iesdouyin.com/aweme/v1/playwm/?line=0&logo_name=aweme_diversion_search&ratio=720p&video_id=v0200fg10000cohhg2bc77u7p44oqrsg,40.610,其它
By2精选16首(1小时),https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000d1j0n57og65pvurg65ag&ratio=720p&line=0,16.048,其它
CAllStar-天梯,https://www.iesdouyin.com/aweme/v1/play/?video_id=v0200fg10000cisenvvog65r87k65dr0&ratio=720p&line=0,3.876,欧美 SD（41条）
CAllStar-天梯,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cisenvvog65r87k65dr0&ratio=720p&line=0,3.856,其它
CCTV+ 2 (600p) [Not 24/7],https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL2.smil/playlist.m3u8,2.644,央视 SD（499条）
CCTV-03FYtv,http://iptv.4666888.xyz/iptv2A.php?id=9,2.262,其它
CCTV-1,http://118.81.58.30:9003/hls/1/index.m3u8,13.616,其它
CCTV-1,http://223.95.198.3:8000/hls/1/index.m3u8,7.836,其它
CCTV-1,http://183.62.8.58:50085/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0,3.496,其它
CCTV-1,http://124.93.18.239:9003/hls/1/index.m3u8,7.214,其它
CCTV-1,http://111.56.90.5/000000000000/1000000005000265001/1.m3u8,3.097,其它
CCTV-1,http://120.70.60.179:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0,5.573,其它
CCTV-1,http://111.56.90.5/000000000000/6000000001000029752/1.m3u8,3.109,其它
CCTV-10,http://111.56.90.5/000000000000/1000000005000265010/1.m3u8,3.027,其它
CCTV-10,http://223.95.198.3:8000/hls/10/index.m3u8,7.039,其它
CCTV-10,http://119.91.7.169:2026/ysws.php?id=CCTV10,2.062,央视 SD（499条）
CCTV-10,http://111.56.90.5/000000000000/5000000004000012827/1.m3u8,2.173,其它
CCTV-10,http://120.70.60.179:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0,4.977,其它
CCTV-10科教,https://live.264788.xyz/channel/cctv10?streamid=61d2faba189c1fee2c26fb733648e7d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,8.425,其它
CCTV-10科教,https://live.264788.xyz/channel/cctv10?streamid=802331ccd41b8d8283234e98b55fe720&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.561,其它
CCTV-10科教,https://live.264788.xyz/channel/cctv10?streamid=53ba5973e313102776c533632a495108&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.499,其它
CCTV-10科教,https://live.264788.xyz/channel/cctv10?streamid=3b93fbcc94fb84f897deb567d7a2a4ab&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.084,其它
CCTV-10科教,https://live.264788.xyz/channel/cctv10?streamid=1d44973ab4169ca43dd74f86cfd8b4c3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.811,其它
CCTV-10科教,https://live.264788.xyz/channel/cctv10?streamid=a6610f7c03ec538e4603bb827ecc5fad&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,11.567,其它
CCTV-11,http://223.95.198.3:8000/hls/11/index.m3u8,7.835,其它
CCTV-11,http://111.56.90.5/000000000000/1000000005000265011/1.m3u8,3.074,其它
CCTV-11,http://111.56.90.5/000000000000/1000000002000019789/1.m3u8,2.904,其它
CCTV-11,http://111.56.90.5/000000000000/5000000011000031106/1.m3u8,2.215,其它
CCTV-11戏曲,https://live.264788.xyz/channel/cctv11?streamid=61be47c4b483b6f38fc816d9d022a325&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.552,其它
CCTV-11戏曲,https://live.264788.xyz/channel/cctv11?streamid=1cbd4046d7da2c3256da8f134bb57155&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,8.474,其它
CCTV-11戏曲,https://live.264788.xyz/channel/cctv11?streamid=7b9945eb3e3a3628d7a273fff55b8d1e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,7.055,其它
CCTV-11戏曲,https://live.264788.xyz/channel/cctv11?streamid=c69f5433fa130011553d458dc212c18b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,6.364,其它
CCTV-12,http://223.95.198.3:8000/hls/12/index.m3u8,7.124,其它
CCTV-12,http://124.93.18.239:9003/hls/12/index.m3u8,7.542,其它
CCTV-12,http://111.56.90.5/000000000000/1000000005000265012/1.m3u8,3.146,其它
CCTV-12,http://111.56.90.5/000000000000/6000000001000022586/1.m3u8,3.126,其它
CCTV-12,http://111.56.90.5/000000000000/1000000001000032494/1.m3u8,3.177,其它
CCTV-12社会与法,https://live.264788.xyz/channel/cctv12?streamid=2ffaa6964c764868df1ed3aa59a57a7d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,10.654,其它
CCTV-12社会与法,https://live.264788.xyz/channel/cctv12?streamid=ab6198438329e6431e97e89390793ea5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,11.380,其它
CCTV-12社会与法,https://live.264788.xyz/channel/cctv12?streamid=577823de18178c8e78f5dc92bfa605c3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,8.514,其它
CCTV-12社会与法,https://live.264788.xyz/channel/cctv12?streamid=0f34c587b2bea8f82b43463faa4b5708&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.004,其它
CCTV-12社会与法,https://live.264788.xyz/channel/cctv12?streamid=1ac62f22b4b7bbd88bf306dbabfc0cab&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.528,其它
CCTV-13,http://221.7.49.226:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,5.153,其它
CCTV-13,http://112.27.235.94:8000/hls/14/index.m3u8,7.661,其它
CCTV-13,http://111.56.90.5/000000000000/5000000011000031108/1.m3u8,2.157,其它
CCTV-13,http://183.223.157.33:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0,7.693,其它
CCTV-13新闻,https://live.264788.xyz/channel/cctv13?streamid=10271fee253d2d91a7fc49f708ec621e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,7.648,其它
CCTV-13新闻,https://live.264788.xyz/channel/cctv13?streamid=9ea97cd43bafe3b9e0250240d221d0e2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.407,其它
CCTV-13新闻,https://live.264788.xyz/channel/cctv13?streamid=18337d7a8a925fefa6736f2af5f779a5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,5.249,其它
CCTV-14,http://223.95.198.3:8000/hls/14/index.m3u8,6.613,其它
CCTV-14,http://124.93.18.239:9003/hls/14/index.m3u8,6.437,其它
CCTV-14,http://111.56.90.5/000000000000/5000000004000006673/1.m3u8,2.184,其它
CCTV-14,http://111.56.90.5/000000000000/1000000001000008170/1.m3u8,3.129,其它
CCTV-14,http://111.56.90.5/000000000000/1000000005000265013/1.m3u8,3.126,其它
CCTV-14,http://183.223.157.33:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0,3.461,其它
CCTV-14少儿,https://live.264788.xyz/channel/cctv14?streamid=d97345047af477cfec39d9d99a9e62f8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.806,其它
CCTV-14少儿,https://live.264788.xyz/channel/cctv14?streamid=cabc817805412b81748c942b2dcb39c5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,8.648,其它
CCTV-14少儿,https://live.264788.xyz/channel/cctv14?streamid=8f369d689a4dd78055143e69e32ce6d8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.502,其它
CCTV-14少儿,https://live.264788.xyz/channel/cctv14?streamid=62f8056147d37ab75d0da292d40c0418&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.463,其它
CCTV-14少儿,https://live.264788.xyz/channel/cctv14?streamid=c1b1baab75f3bdd8eece6892ec6b0c8b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,8.335,其它
CCTV-15,http://223.95.198.3:8000/hls/15/index.m3u8,7.305,其它
CCTV-15,http://111.56.90.5/000000000000/5000000011000031109/1.m3u8,2.109,其它
CCTV-15,http://111.56.90.5/000000000000/1000000002000008163/1.m3u8,2.985,其它
CCTV-15,http://111.56.90.5/000000000000/1000000005000265014/1.m3u8,3.002,其它
CCTV-15音乐,https://live.264788.xyz/channel/cctv15?streamid=487b3ba4a02ac11c8df5b62e9d5e3deb&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,7.607,其它
CCTV-15音乐,https://live.264788.xyz/channel/cctv15?streamid=6d7a6859e22aa51e7c09b29a9f1848d7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,11.772,其它
CCTV-15音乐,https://live.264788.xyz/channel/cctv15?streamid=bf37f0c53142ac899540c9325d6ed531&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,6.481,其它
CCTV-15音乐,https://live.264788.xyz/channel/cctv15?streamid=0168b85cf8f8079b99ecc4b3d00b20d2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,5.386,其它
CCTV-15音乐,https://live.264788.xyz/channel/cctv15?streamid=6cb793152bc3feaeb0d36b1f78734e29&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,11.271,其它
CCTV-16,http://223.95.198.3:8000/hls/16/index.m3u8,7.360,其它
CCTV-16,http://111.56.90.5/000000000000/5000000008000023254/1.m3u8,3.327,其它
CCTV-16,http://111.56.90.5/000000000000/1000000006000233002/1.m3u8,3.118,其它
CCTV-16,http://111.56.90.5/000000000000/1000000006000233001/1.m3u8,3.012,其它
CCTV-16奥林匹克,https://live.264788.xyz/channel/cctv16?streamid=d1ef1cb15a9781aecd1fa91d03ab41ac&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.083,其它
CCTV-16奥林匹克,https://live.264788.xyz/channel/cctv16?streamid=d8dbfb7e9b4e78fc73baf57e7b53ced6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,10.063,其它
CCTV-16奥林匹克4K,https://live.264788.xyz/channel/cctv164k?streamid=b8abd3452eecb0e3d19ba6faf2e52d00&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.423,其它
CCTV-16奥林匹克4K,https://live.264788.xyz/channel/cctv164k?streamid=a78e16d1a56172e5525dedde279787a3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,4.424,其它
CCTV-16奥林匹克4K,https://live.264788.xyz/channel/cctv164k?streamid=aac7972bcf1975e8346c9af0508a7c01&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,8.840,其它
CCTV-17,http://223.95.198.3:8000/hls/17/index.m3u8,3.995,其它
CCTV-17,http://120.211.62.180:8000/hls/17/index.m3u8,2.973,其它
CCTV-17,http://124.93.18.239:9003/hls/17/index.m3u8,8.300,其它
CCTV-17,http://111.56.90.5/000000000000/1000000006000268004/1.m3u8,3.116,其它
CCTV-17,http://111.56.90.5/000000000000/1000000005000265015/1.m3u8,3.033,其它
CCTV-17,http://111.56.90.5/000000000000/1000000005000056836/1.m3u8,2.994,其它
CCTV-17农业农村,https://live.264788.xyz/channel/cctv17?streamid=faa6e8dcf39e314823d4ca46e5f4a6c8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,11.934,其它
CCTV-17农业农村,https://live.264788.xyz/channel/cctv17?streamid=f9c36f1e95b5b35eac89cc89583e7c0a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,6.137,其它
CCTV-17农业农村,https://live.264788.xyz/channel/cctv17?streamid=f8518c29f7faf4962aefc15ee3420fb0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,9.119,其它
CCTV-17农业农村,https://live.264788.xyz/channel/cctv17?streamid=12e368efbd799e724c61530988786b16&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,8.419,其它
CCTV-17农业农村,https://live.264788.xyz/channel/cctv17?streamid=348c8c0c04a6d2b900e5a3bcb4af8ce1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk,10.513,其它
